id,frontendId,title,translatedTitle,difficulty,status,paidOnly,acRate,isInMyFavorites,titleSlug,url,topicTags
146,146,LRU Cache,LRU 缓存,MEDIUM,TO_DO,False,0.553695203292652,False,lru-cache,https://leetcode.cn/problems/lru-cache/description/,设计;哈希表;链表;双向链表
147,147,Insertion Sort List,对链表进行插入排序,MEDIUM,TO_DO,False,0.7055657221284991,False,insertion-sort-list,https://leetcode.cn/problems/insertion-sort-list/description/,链表;排序
148,148,Sort List,排序链表,MEDIUM,SOLVED,False,0.6767977047062534,False,sort-list,https://leetcode.cn/problems/sort-list/description/,链表;双指针;分治;排序;归并排序
149,149,Max Points on a Line,直线上最多的点数,HARD,SOLVED,False,0.4309982039261544,False,max-points-on-a-line,https://leetcode.cn/problems/max-points-on-a-line/description/,几何;数组;哈希表;数学
150,150,Evaluate Reverse Polish Notation,逆波兰表达式求值,MEDIUM,TO_DO,False,0.5724414229741301,False,evaluate-reverse-polish-notation,https://leetcode.cn/problems/evaluate-reverse-polish-notation/description/,栈;数组;数学
151,151,Reverse Words in a String,反转字符串中的单词,MEDIUM,TO_DO,False,0.5950991960880844,False,reverse-words-in-a-string,https://leetcode.cn/problems/reverse-words-in-a-string/description/,双指针;字符串
152,152,Maximum Product Subarray,乘积最大子数组,MEDIUM,TO_DO,False,0.4411598313034721,False,maximum-product-subarray,https://leetcode.cn/problems/maximum-product-subarray/description/,数组;动态规划
153,153,Find Minimum in Rotated Sorted Array,寻找旋转排序数组中的最小值,MEDIUM,TO_DO,False,0.5910238734973847,False,find-minimum-in-rotated-sorted-array,https://leetcode.cn/problems/find-minimum-in-rotated-sorted-array/description/,数组;二分查找
154,154,Find Minimum in Rotated Sorted Array II,寻找旋转排序数组中的最小值 II,HARD,TO_DO,False,0.5102519981345384,False,find-minimum-in-rotated-sorted-array-ii,https://leetcode.cn/problems/find-minimum-in-rotated-sorted-array-ii/description/,数组;二分查找
155,155,Min Stack,最小栈,MEDIUM,SOLVED,False,0.6257312741492322,False,min-stack,https://leetcode.cn/problems/min-stack/description/,栈;设计
156,156,Binary Tree Upside Down,上下翻转二叉树,MEDIUM,TO_DO,True,0.736835437692665,False,binary-tree-upside-down,https://leetcode.cn/problems/binary-tree-upside-down/description/,树;深度优先搜索;二叉树
157,157,Read N Characters Given Read4,用 Read4 读取 N 个字符,EASY,TO_DO,True,0.5593495934959349,False,read-n-characters-given-read4,https://leetcode.cn/problems/read-n-characters-given-read4/description/,数组;交互;模拟
158,158,Read N Characters Given read4 II - Call Multiple Times,用 Read4 读取 N 个字符 II - 多次调用,HARD,TO_DO,True,0.5695581014729951,False,read-n-characters-given-read4-ii-call-multiple-times,https://leetcode.cn/problems/read-n-characters-given-read4-ii-call-multiple-times/description/,数组;交互;模拟
159,159,Longest Substring with At Most Two Distinct Characters,至多包含两个不同字符的最长子串,MEDIUM,TO_DO,True,0.5734920239282153,False,longest-substring-with-at-most-two-distinct-characters,https://leetcode.cn/problems/longest-substring-with-at-most-two-distinct-characters/description/,哈希表;字符串;滑动窗口
160,160,Intersection of Two Linked Lists,相交链表,EASY,TO_DO,False,0.681836896473321,False,intersection-of-two-linked-lists,https://leetcode.cn/problems/intersection-of-two-linked-lists/description/,哈希表;链表;双指针
161,161,One Edit Distance,相隔为 1 的编辑距离,MEDIUM,TO_DO,True,0.34668063878147415,False,one-edit-distance,https://leetcode.cn/problems/one-edit-distance/description/,双指针;字符串
162,162,Find Peak Element,寻找峰值,MEDIUM,SOLVED,False,0.49840171711774783,False,find-peak-element,https://leetcode.cn/problems/find-peak-element/description/,数组;二分查找
163,163,Missing Ranges,缺失的区间,EASY,TO_DO,True,0.3693072348030045,False,missing-ranges,https://leetcode.cn/problems/missing-ranges/description/,数组
164,164,Maximum Gap,最大间距,MEDIUM,SOLVED,False,0.594422455051093,False,maximum-gap,https://leetcode.cn/problems/maximum-gap/description/,数组;桶排序;基数排序;排序
165,165,Compare Version Numbers,比较版本号,MEDIUM,SOLVED,False,0.5548109708204506,False,compare-version-numbers,https://leetcode.cn/problems/compare-version-numbers/description/,双指针;字符串
166,166,Fraction to Recurring Decimal,分数到小数,MEDIUM,SOLVED,False,0.34669426328738234,False,fraction-to-recurring-decimal,https://leetcode.cn/problems/fraction-to-recurring-decimal/description/,哈希表;数学;字符串
167,167,Two Sum II - Input Array Is Sorted,两数之和 II - 输入有序数组,MEDIUM,TO_DO,False,0.6094238173835941,False,two-sum-ii-input-array-is-sorted,https://leetcode.cn/problems/two-sum-ii-input-array-is-sorted/description/,数组;双指针;二分查找
168,168,Excel Sheet Column Title,Excel 表列名称,EASY,TO_DO,False,0.4604698015454198,False,excel-sheet-column-title,https://leetcode.cn/problems/excel-sheet-column-title/description/,数学;字符串
169,169,Majority Element,多数元素,EASY,TO_DO,False,0.6717409767889286,False,majority-element,https://leetcode.cn/problems/majority-element/description/,数组;哈希表;分治;计数;排序
170,170,Two Sum III - Data structure design,两数之和 III - 数据结构设计,EASY,TO_DO,True,0.4248095847583877,False,two-sum-iii-data-structure-design,https://leetcode.cn/problems/two-sum-iii-data-structure-design/description/,设计;数组;哈希表;双指针;数据流
171,171,Excel Sheet Column Number,Excel 表列序号,EASY,TO_DO,False,0.7192243329672348,False,excel-sheet-column-number,https://leetcode.cn/problems/excel-sheet-column-number/description/,数学;字符串
172,172,Factorial Trailing Zeroes,阶乘后的零,MEDIUM,SOLVED,False,0.5115081271272381,False,factorial-trailing-zeroes,https://leetcode.cn/problems/factorial-trailing-zeroes/description/,数学
173,173,Binary Search Tree Iterator,二叉搜索树迭代器,MEDIUM,TO_DO,False,0.8300074148102776,False,binary-search-tree-iterator,https://leetcode.cn/problems/binary-search-tree-iterator/description/,栈;树;设计;二叉搜索树;二叉树;迭代器
174,174,Dungeon Game,地下城游戏,HARD,TO_DO,False,0.48922989607371753,False,dungeon-game,https://leetcode.cn/problems/dungeon-game/description/,数组;动态规划;矩阵
175,175,Combine Two Tables,组合两个表,EASY,SOLVED,False,0.7439980213078244,False,combine-two-tables,https://leetcode.cn/problems/combine-two-tables/description/,数据库
176,176,Second Highest Salary,第二高的薪水,MEDIUM,SOLVED,False,0.3900992210512446,False,second-highest-salary,https://leetcode.cn/problems/second-highest-salary/description/,数据库
177,177,Nth Highest Salary,第N高的薪水,MEDIUM,SOLVED,False,0.45746760171517525,False,nth-highest-salary,https://leetcode.cn/problems/nth-highest-salary/description/,数据库
178,178,Rank Scores,分数排名,MEDIUM,SOLVED,False,0.6352215914837109,False,rank-scores,https://leetcode.cn/problems/rank-scores/description/,数据库
179,179,Largest Number,最大数,MEDIUM,TO_DO,False,0.4194559077603416,False,largest-number,https://leetcode.cn/problems/largest-number/description/,贪心;数组;字符串;排序
180,180,Consecutive Numbers,连续出现的数字,MEDIUM,ATTEMPTED,False,0.45899680035158613,False,consecutive-numbers,https://leetcode.cn/problems/consecutive-numbers/description/,数据库
181,181,Employees Earning More Than Their Managers,超过经理收入的员工,EASY,SOLVED,False,0.689893399824505,False,employees-earning-more-than-their-managers,https://leetcode.cn/problems/employees-earning-more-than-their-managers/description/,数据库
182,182,Duplicate Emails,查找重复的电子邮箱,EASY,SOLVED,False,0.781302463150826,False,duplicate-emails,https://leetcode.cn/problems/duplicate-emails/description/,数据库
183,183,Customers Who Never Order,从不订购的客户,EASY,SOLVED,False,0.6691501472373397,False,customers-who-never-order,https://leetcode.cn/problems/customers-who-never-order/description/,数据库
184,184,Department Highest Salary,部门工资最高的员工,MEDIUM,SOLVED,False,0.5414614645266104,False,department-highest-salary,https://leetcode.cn/problems/department-highest-salary/description/,数据库
185,185,Department Top Three Salaries,部门工资前三高的所有员工,HARD,TO_DO,False,0.5703454626632437,False,department-top-three-salaries,https://leetcode.cn/problems/department-top-three-salaries/description/,数据库
186,186,Reverse Words in a String II,反转字符串中的单词 II,MEDIUM,TO_DO,True,0.7750107474052693,False,reverse-words-in-a-string-ii,https://leetcode.cn/problems/reverse-words-in-a-string-ii/description/,双指针;字符串
187,187,Repeated DNA Sequences,重复的DNA序列,MEDIUM,SOLVED,False,0.5554002783764368,False,repeated-dna-sequences,https://leetcode.cn/problems/repeated-dna-sequences/description/,位运算;哈希表;字符串;滑动窗口;哈希函数;滚动哈希
188,188,Best Time to Buy and Sell Stock IV,买卖股票的最佳时机 IV,HARD,SOLVED,False,0.5454392313813875,False,best-time-to-buy-and-sell-stock-iv,https://leetcode.cn/problems/best-time-to-buy-and-sell-stock-iv/description/,数组;动态规划
189,189,Rotate Array,轮转数组,MEDIUM,TO_DO,False,0.48005350892948323,False,rotate-array,https://leetcode.cn/problems/rotate-array/description/,数组;数学;双指针
190,190,Reverse Bits,颠倒二进制位,EASY,TO_DO,False,0.7479804167424409,False,reverse-bits,https://leetcode.cn/problems/reverse-bits/description/,位运算;分治
191,191,Number of 1 Bits,位1的个数,EASY,SOLVED,False,0.7952150748270203,False,number-of-1-bits,https://leetcode.cn/problems/number-of-1-bits/description/,位运算;分治
192,192,Word Frequency,统计词频,MEDIUM,TO_DO,False,0.3576794583988829,False,word-frequency,https://leetcode.cn/problems/word-frequency/description/,Shell
193,193,Valid Phone Numbers,有效电话号码,EASY,TO_DO,False,0.33511787916641883,False,valid-phone-numbers,https://leetcode.cn/problems/valid-phone-numbers/description/,Shell
194,194,Transpose File,转置文件,MEDIUM,TO_DO,False,0.3409633924245209,False,transpose-file,https://leetcode.cn/problems/transpose-file/description/,Shell
195,195,Tenth Line,第十行,EASY,TO_DO,False,0.4343533743889277,False,tenth-line,https://leetcode.cn/problems/tenth-line/description/,Shell
196,196,Delete Duplicate Emails,删除重复的电子邮箱,EASY,TO_DO,False,0.6722755885033314,False,delete-duplicate-emails,https://leetcode.cn/problems/delete-duplicate-emails/description/,数据库
197,197,Rising Temperature,上升的温度,EASY,TO_DO,False,0.5382300032469381,False,rising-temperature,https://leetcode.cn/problems/rising-temperature/description/,数据库
198,198,House Robber,打家劫舍,MEDIUM,SOLVED,False,0.5636321077395133,False,house-robber,https://leetcode.cn/problems/house-robber/description/,数组;动态规划
199,199,Binary Tree Right Side View,二叉树的右视图,MEDIUM,TO_DO,False,0.732058319537626,False,binary-tree-right-side-view,https://leetcode.cn/problems/binary-tree-right-side-view/description/,树;深度优先搜索;广度优先搜索;二叉树
200,200,Number of Islands,岛屿数量,MEDIUM,SOLVED,False,0.6385841415934962,False,number-of-islands,https://leetcode.cn/problems/number-of-islands/description/,深度优先搜索;广度优先搜索;并查集;数组;矩阵
201,201,Bitwise AND of Numbers Range,数字范围按位与,MEDIUM,TO_DO,False,0.562130544325825,False,bitwise-and-of-numbers-range,https://leetcode.cn/problems/bitwise-and-of-numbers-range/description/,位运算
202,202,Happy Number,快乐数,EASY,SOLVED,False,0.6603626743496007,False,happy-number,https://leetcode.cn/problems/happy-number/description/,哈希表;数学;双指针
203,203,Remove Linked List Elements,移除链表元素,EASY,SOLVED,False,0.5941089049338146,False,remove-linked-list-elements,https://leetcode.cn/problems/remove-linked-list-elements/description/,递归;链表
204,204,Count Primes,计数质数,MEDIUM,TO_DO,False,0.36957383662964594,False,count-primes,https://leetcode.cn/problems/count-primes/description/,数组;数学;枚举;数论
205,205,Isomorphic Strings,同构字符串,EASY,TO_DO,False,0.5043390090616778,False,isomorphic-strings,https://leetcode.cn/problems/isomorphic-strings/description/,哈希表;字符串
206,206,Reverse Linked List,反转链表,EASY,SOLVED,False,0.7638320933586604,False,reverse-linked-list,https://leetcode.cn/problems/reverse-linked-list/description/,递归;链表
207,207,Course Schedule,课程表,MEDIUM,TO_DO,False,0.568479948036938,False,course-schedule,https://leetcode.cn/problems/course-schedule/description/,深度优先搜索;广度优先搜索;图;拓扑排序
208,208,Implement Trie (Prefix Tree),实现 Trie (前缀树),MEDIUM,TO_DO,False,0.7268465806966059,False,implement-trie-prefix-tree,https://leetcode.cn/problems/implement-trie-prefix-tree/description/,设计;字典树;哈希表;字符串
209,209,Minimum Size Subarray Sum,长度最小的子数组,MEDIUM,TO_DO,False,0.47395320160656496,False,minimum-size-subarray-sum,https://leetcode.cn/problems/minimum-size-subarray-sum/description/,数组;二分查找;前缀和;滑动窗口
210,210,Course Schedule II,课程表 II,MEDIUM,TO_DO,False,0.5951936452507267,False,course-schedule-ii,https://leetcode.cn/problems/course-schedule-ii/description/,深度优先搜索;广度优先搜索;图;拓扑排序
211,211,Design Add and Search Words Data Structure,添加与搜索单词 - 数据结构设计,MEDIUM,SOLVED,False,0.5165447963570468,False,design-add-and-search-words-data-structure,https://leetcode.cn/problems/design-add-and-search-words-data-structure/description/,深度优先搜索;设计;字典树;字符串
212,212,Word Search II,单词搜索 II,HARD,TO_DO,False,0.4356898432850625,False,word-search-ii,https://leetcode.cn/problems/word-search-ii/description/,字典树;数组;字符串;回溯;矩阵
213,213,House Robber II,打家劫舍 II,MEDIUM,SOLVED,False,0.4609946244173162,False,house-robber-ii,https://leetcode.cn/problems/house-robber-ii/description/,数组;动态规划
214,214,Shortest Palindrome,最短回文串,HARD,SOLVED,False,0.4103111242746941,False,shortest-palindrome,https://leetcode.cn/problems/shortest-palindrome/description/,字符串;字符串匹配;哈希函数;滚动哈希
215,215,Kth Largest Element in an Array,数组中的第K个最大元素,MEDIUM,TO_DO,False,0.6024823037959475,False,kth-largest-element-in-an-array,https://leetcode.cn/problems/kth-largest-element-in-an-array/description/,数组;分治;快速选择;排序;堆（优先队列）
216,216,Combination Sum III,组合总和 III,MEDIUM,TO_DO,False,0.7135918281173027,False,combination-sum-iii,https://leetcode.cn/problems/combination-sum-iii/description/,数组;回溯
217,217,Contains Duplicate,存在重复元素,EASY,TO_DO,False,0.5599664689315178,False,contains-duplicate,https://leetcode.cn/problems/contains-duplicate/description/,数组;哈希表;排序
218,218,The Skyline Problem,天际线问题,HARD,TO_DO,False,0.5588219644567415,False,the-skyline-problem,https://leetcode.cn/problems/the-skyline-problem/description/,树状数组;线段树;数组;分治;有序集合;排序;扫描线;堆（优先队列）
